record_id,source_dataset,offer_group_id,offer_text,master_itemcode,master_itemname,pair_label,pair_label_status,target_action_id,target_action,resolution_scope,use_for_binary_pair_training,use_for_router_training,label_confidence,label_provenance,model_bucket,audit_status,error_type,severity,audit_reason,retailer,price_text,product_class_offer,product_class_master,variant_offer,variant_master,offer_weights_g,master_weights_g,protein_match,family_match,sub_brand_match,spice_match,size_match,word_similarity,character_similarity,token_similarity,recommended_split,split_group,notes,occurrence_count,needs_human_label
REAL_012249,REAL_CLICKFLYER_AUDIT,REAL_145_20,Al Kabeer Zinger Chicken Strip Sriracha/ Smoked Buffalo Flavor,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,ADCOOP,SAR 17.95,chicken_strips,"chicken_strips, zing_chicken_strips",spicy,spicy,,,,,,,,,,,train,al kabeer zinger chicken strip sriracha smoked buffalo flavor,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012247,REAL_CLICKFLYER_AUDIT,REAL_145_18,Al Kabeer Zing Chicken Strips Spicy Sriracha Flavour (700g),CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 30,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips spicy sriracha flavour 700g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,5,1
REAL_012246,REAL_CLICKFLYER_AUDIT,REAL_145_17,AL KABEER Assorted (Zing Chicken Strips - Spicy Sriracha Flavour & Smoked Buttalo Flavour) 700g,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,AL AIN CO-OP,SAR 22.5,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer assorted zing chicken strips spicy sriracha flavour smoked buttalo flavour 700g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012244,REAL_CLICKFLYER_AUDIT,REAL_145_15,Al Kabeer Assorted (Zing Chicken Strips-Spicy Sriracha Flavour & Smoked Buffalo Flavour) 700gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,ADCOOP,SAR 22.5,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer assorted zing chicken strips spicy sriracha flavour smoked buffalo flavour 700gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012242,REAL_CLICKFLYER_AUDIT,REAL_145_13,Al Kabeer Zing Chicken Strips Sriracha/ Chicken Strips Smoked Buffalo 700gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu Hypermarkets,SAR 25.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips sriracha chicken strips smoked buffalo 700gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012240,REAL_CLICKFLYER_AUDIT,REAL_145_11,"AL KABEER ZING CHICKEN STRIPS SMOKE BUFFALO OR SPICY SRIRACHA, 700 GRAMS",CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Tamimi Markets,SAR 27.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,test,al kabeer zing chicken strips smoke buffalo or spicy sriracha 700 grams,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,15,1
REAL_012238,REAL_CLICKFLYER_AUDIT,REAL_145_9,Al Kabeer Assorted (Zing Chicken Strips - Smoked Buffalo / Spicy Sriracha Flavour) 700g,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,ADCOOP,SAR 21.75,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer assorted zing chicken strips smoked buffalo spicy sriracha flavour 700g,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012236,REAL_CLICKFLYER_AUDIT,REAL_145_7,AL KABEER Assorted (Zing Chicken Strips - Smoked Buffalo / Spicy Sriracha Flavour) 700 GM,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,AL AIN CO-OP,SAR 21.75,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,validation,al kabeer assorted zing chicken strips smoked buffalo spicy sriracha flavour 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012235,REAL_CLICKFLYER_AUDIT,REAL_145_6,Al Kabeer Zing Chicken Chicken Strips 750gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Manuel Market,SAR 24.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,train,al kabeer zing chicken chicken strips 750gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012234,REAL_CLICKFLYER_AUDIT,REAL_145_5,"AL KABEER ZING CHICKEN STRIPS, 750 GRAMS",CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Tamimi Markets,SAR 24.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,train,al kabeer zing chicken strips 750 grams,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012233,REAL_CLICKFLYER_AUDIT,REAL_145_4,Al Kabeer  ZING CHICKEN FILLET / STRIPS REGULAR 750 GR,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Farm,SAR 24.5,"chicken_strips, zing_chicken_fillets, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,test,al kabeer zing chicken fillet strips regular 750 gr,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012232,REAL_CLICKFLYER_AUDIT,REAL_145_3,Al Kabeer Zing Chicken Strips / Chicken Fillets 750gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Union Coop,SAR 22.5,"chicken_strips, zing_chicken_fillets, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,test,al kabeer zing chicken strips chicken fillets 750gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012257,REAL_CLICKFLYER_AUDIT,REAL_145_28,Al Kabeer Zing Spicy Chicken Strips 750gm/Zing Chicken Strips Non-Spicy 750gm/Zing Chicken Strips Spicy Sriracha 700gm/Zing Chicken Strips Smoked Buffallo 700gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Lulu,SAR 17.75,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,"700.0, 750.0",,,,,,,,,,train,al kabeer zing spicy chicken strips 750gm zing chicken strips non spicy 750gm zing chicken strips spicy sriracha 700gm zing chicken strips smoked buffallo 700gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,6,1
REAL_012317,REAL_CLICKFLYER_AUDIT,REAL_145_88,Al Kabeer Spicy Sriracha Flavor Chicken Strips 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,1.0,positive,0.0,MATCH_EXACT,single_exact_sku,0,1,0.85,audit_rule_likely_correct,Medium/Low,LIKELY_CORRECT,none,Low,,Manuel Market,SAR 24.95,chicken_strips,"chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,test,al kabeer spicy sriracha flavor chicken strips 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012320,REAL_CLICKFLYER_AUDIT,REAL_145_91,Al kabheer Zing Chicken Strips 750gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Nesto,SAR 19.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,validation,al kabheer zing chicken strips 750gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,1,1
REAL_012321,REAL_CLICKFLYER_AUDIT,REAL_145_92,Al Kabeer Zing Chicken Strips Sriracha/Smoked Buffalo 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Lulu,SAR 22.9,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,test,al kabeer zing chicken strips sriracha smoked buffalo 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,4,1
REAL_012501,REAL_CLICKFLYER_AUDIT,REAL_145_272,Al Kabeer Zing Chicken Strips Spicy Sriracha / Smoked Buffalo 700 gm per pkt,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu,SAR 23.9,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips spicy sriracha smoked buffalo 700 gm per pkt,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012484,REAL_CLICKFLYER_AUDIT,REAL_145_255,"ALKABEER ZING NON SPICY, SPICY, SMOKE BUFFALO OR SRIRACHA CHICKEN STRIPS, 700 - 750 gm",CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,3.0,MATCH_GENERIC_VARIANT,variant_agnostic_or_explicit_variant_resolution,0,1,0.9,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,spicy_plain_variant_mismatch,High,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label | Spicy/non-spicy or plain variant appears inconsistent,Tamimi Markets,SAR 22.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips","non_spicy_or_plain, spicy",spicy,750.0,,,,,,,,,,test,alkabeer zing non spicy spicy smoke buffalo or sriracha chicken strips 700 750 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,29,1
REAL_012481,REAL_CLICKFLYER_AUDIT,REAL_145_252,Al Kabeer Zing Chicken Fillet/ Strips 750 gm/ Strips Sriracha per pc,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu,SAR 24.5,"chicken_strips, zing_chicken_fillets, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,train,al kabeer zing chicken fillet strips 750 gm strips sriracha per pc,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,3,1
REAL_012476,REAL_CLICKFLYER_AUDIT,REAL_145_247,Al Kabeer Zing Chicken Strips Sriracha/Smoked Buffalo 700 gm /Zing Chicken Fillets/Strips Non Spicy 750 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,3.0,MATCH_GENERIC_VARIANT,variant_agnostic_or_explicit_variant_resolution,0,1,0.9,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,spicy_plain_variant_mismatch,High,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label | Spicy/non-spicy or plain variant appears inconsistent,Lulu,SAR 24.5,"chicken_strips, zing_chicken_fillets, zing_chicken_strips","chicken_strips, zing_chicken_strips","non_spicy_or_plain, spicy",spicy,"700.0, 750.0",,,,,,,,,,train,al kabeer zing chicken strips sriracha smoked buffalo 700 gm zing chicken fillets strips non spicy 750 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,6,1
REAL_012466,REAL_CLICKFLYER_AUDIT,REAL_145_237,Al Kabeer ZING CHICKEN STRIPS REGULAR 750 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Aljazera Markets,SAR 24.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,train,al kabeer zing chicken strips regular 750 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,13,1
REAL_012464,REAL_CLICKFLYER_AUDIT,REAL_145_235,Al Kabeer ZING CHICKEN STRIPS SMOKED BUFFALO / SPICY SPIRACHA 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Farm,SAR 27.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips smoked buffalo spicy spiracha 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,18,1
REAL_012462,REAL_CLICKFLYER_AUDIT,REAL_145_233,Al Kabeer Zing Chicken Strips Smoked Buffalo / Spicy Sriracha Flavour (700 gm),CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Hyper Panda,SAR 24.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips smoked buffalo spicy sriracha flavour 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,4,1
REAL_012458,REAL_CLICKFLYER_AUDIT,REAL_145_229,Al Kabeer Zing Chicken Strip Smoked Buffalo/Sriracha 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Union Coop,SAR 21.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strip smoked buffalo sriracha 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012452,REAL_CLICKFLYER_AUDIT,REAL_145_223,Al Kabeer Zing Chicken Strips Sriracha/Smoked Buffalo 700 gm per pc,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Lulu,SAR 22.9,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,test,al kabeer zing chicken strips sriracha smoked buffalo 700 gm per pc,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,4,1
REAL_012448,REAL_CLICKFLYER_AUDIT,REAL_145_219,Al Kabeer Zing Chicken Fillet/ Zing Chicken Strips 750 gm per pack,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Lulu,SAR 21.9,"chicken_strips, zing_chicken_fillets, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,750.0,,,,,,,,,,train,al kabeer zing chicken fillet zing chicken strips 750 gm per pack,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012446,REAL_CLICKFLYER_AUDIT,REAL_145_217,Al Kabeer Chicken Zing Strips Spicy Sriracha/Buffalo 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label,Matajer AlSaudia,SAR 26.5,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer chicken zing strips spicy sriracha buffalo 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012442,REAL_CLICKFLYER_AUDIT,REAL_145_213,Al Kabeer ZING CHICKEN STRIPS SPICY SRIRACHA 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,2.0,MATCH_MULTIPLE,one_offer_to_many_skus,0,1,0.95,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,combo_or_assorted_offer,Medium,Offer contains multiple product classes or an assorted/combo listing,Abraj Hypermarket,SAR 27.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips",spicy,spicy,700.0,,,,,,,,,,train,al kabeer zing chicken strips spicy sriracha 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
REAL_012440,REAL_CLICKFLYER_AUDIT,REAL_145_211,Al Kabeer Chicken Zing Strips NON Spicy/Sriracha/Buffalo 700 gm,CKZSSR,ZING CHICKEN STRIPS SRIRACHA,,routing_only,3.0,MATCH_GENERIC_VARIANT,variant_agnostic_or_explicit_variant_resolution,0,1,0.9,audit_rule_ambiguity_class,Medium/Low,NEEDS_REVIEW,spicy_plain_variant_mismatch,High,Offer contains multiple product classes or an assorted/combo listing | Assorted/alternative product listing is not a clean one-SKU label | Spicy/non-spicy or plain variant appears inconsistent,Matajer AlSaudia,SAR 27.95,"chicken_strips, zing_chicken_strips","chicken_strips, zing_chicken_strips","non_spicy_or_plain, spicy",spicy,700.0,,,,,,,,,,train,al kabeer chicken zing strips non spicy sriracha buffalo 700 gm,Real flyer record. Routing target prevents ambiguous cases from being forced into an exact SKU.,2,1
